"Participant_Public_ID","Participant_Private_ID","Mode","Condition","target_sex","First_Image","Second_Image","Identity","Identity_answer","Correct_Identity","Occupation","Social_Status","Reaction_time"
110473073,8995029,"test","MDK","male","IFD_M-107-N.png","IFD_M-107-N.png","Same","Same","yes","פסיכולוג","HIGH",533.1739999999991
110473073,8995029,"test","MDK","male","IFD_M-028-N.png","IFD_M-028-N.png","Same","Same","yes","סמנכל כספים","HIGH",466.5240000000049
110473073,8995029,"test","MDK","male","IFD_M-084-N.png","IFD_M-018-N.png","Diff","Diff","yes","נהג משאית","LOW",532.8700000000244
110473073,8995029,"test","MDK","male","CFD_M-202-N.png","IFD_M-039-N.png","Diff","Same","no","מדען נתונים","HIGH",483.6240000000107
110473073,8995029,"test","MDK","male","CFD_M-248-N.png","IFD_M-086-N.png","Diff","Diff","yes","קצב","LOW",600.2750000000233
110473073,8995029,"test","MDK","male","IFD_M-075-N.png","CFD_M-211-N.png","Diff","Diff","yes","פחח","LOW",599.7390000000014
110473073,8995029,"test","MDK","male","CFD_M-230-N.png","IFD_M-069-N.png","Diff","Diff","yes","קופאי","LOW",499.8160000000207
110473073,8995029,"test","MDK","male","CFD_M-232-N.png","CFD_M-232-N.png","Same","Same","yes","מדען","HIGH",616.6110000000044
110473073,8995029,"test","MDK","male","IFD_M-020-N.png","IFD_M-020-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",616.1010000000242
110473073,8995029,"test","MDK","male","IFD_M-042-N.png","IFD_M-017-N.png","Diff","Diff","yes","עובד מפעל","LOW",783.4700000000012
110473073,8995029,"test","MDK","male","CFD_M-236-N.png","CFD_M-220-N.png","Diff","Diff","yes","רוכל","LOW",616.4580000000133
110473073,8995029,"test","MDK","male","IFD_M-062-N.png","IFD_M-117-N.png","Diff","Diff","yes","רופא","HIGH",549.7999999999884
110473073,8995029,"test","MDK","male","CFD_M-253-N.png","CFD_M-253-N.png","Same","Same","yes","מנקה","LOW",550.0009999999893
110473073,8995029,"test","MDK","male","IFD_M-044-N.png","IFD_M-044-N.png","Same","Same","yes","אדריכל","HIGH",616.5279999999912
110473073,8995029,"test","MDK","male","IFD_M-032-N.png","IFD_M-032-N.png","Same","Same","yes","עורך דין","HIGH",682.9309999999823
110473073,8995029,"test","MDK","male","IFD_M-113-N.png","IFD_M-035-N.png","Diff","Diff","yes","פיזיקאי","HIGH",682.6770000000251
110473073,8995029,"test","MDK","male","CFD_M-239-N.png","CFD_M-239-N.png","Same","Same","yes","עובד אשפה","LOW",632.7000000000116
110473073,8995029,"test","MDK","male","CFD_M-246-N.png","IFD_M-067-N.png","Diff","Diff","yes","נהג מונית","LOW",666.1040000000503
110473073,8995029,"test","MDK","male","IFD_M-100-N.png","IFD_M-100-N.png","Same","Same","yes","פועל בניין","LOW",566.9449999999488
110473073,8995029,"test","MDK","male","CFD_M-238-N.png","CFD_M-238-N.png","Same","Same","yes","נהג משאית","LOW",633.4979999999632
110473073,8995029,"test","MDK","male","IFD_M-097-N.png","IFD_M-097-N.png","Same","Diff","no","רופא שיניים","HIGH",632.99099999998
110473073,8995029,"test","MDK","male","CFD_M-234-N.png","CFD_M-234-N.png","Same","Same","yes","פסיכולוג","HIGH",649.6610000000219
110473073,8995029,"test","MDK","male","CFD_M-201-N.png","CFD_M-247-N.png","Diff","Diff","yes","סמנכל כספים","HIGH",599.5360000000219
110473073,8995029,"test","MDK","male","IFD_M-105-N.png","CFD_M-216-N.png","Diff","Diff","yes","קצב","LOW",816.24099999998
110473073,8995029,"test","MDK","male","IFD_M-049-N.png","IFD_M-049-N.png","Same","Same","yes","פחח","LOW",566.4969999999739
110473073,8995029,"test","MDK","male","CFD_M-229-N.png","CFD_M-229-N.png","Same","Same","yes","קופאי","LOW",666.5089999999618
110473073,8995029,"test","MDK","male","IFD_M-045-N.png","IFD_M-045-N.png","Same","Same","yes","עובד מפעל","LOW",782.9120000000112
110473073,8995029,"test","MDK","male","CFD_M-227-N.png","CFD_M-251-N.png","Diff","Diff","yes","רוכל","LOW",800.1359999999986
110473073,8995029,"test","MDK","male","IFD_M-015-N.png","IFD_M-015-N.png","Same","Same","yes","מדען","HIGH",616.0920000000042
110473073,8995029,"test","MDK","male","CFD_M-223-N.png","CFD_M-223-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",782.75900000002
110470999,8994894,"test","MDK","male","IFD_M-075-N.png","IFD_M-100-N.png","Diff","Diff","yes","מנקה","LOW",483.3289999999979
110470999,8994894,"test","MDK","male","IFD_M-046-N.png","IFD_M-046-N.png","Same","Same","yes","אדריכל","HIGH",600
110470999,8994894,"test","MDK","male","CFD_M-222-N.png","IFD_M-062-N.png","Diff","Same","no","עורך דין","HIGH",450
110470999,8994894,"test","MDK","male","IFD_M-066-N.png","IFD_M-066-N.png","Same","Diff","no","פיזיקאי","HIGH",533.333999999988
110470999,8994894,"test","MDK","male","CFD_M-211-N.png","IFD_M-086-N.png","Diff","Diff","yes","נהג מונית","LOW",550.0050000000047
110470999,8994894,"test","MDK","male","CFD_M-239-N.png","CFD_M-230-N.png","Diff","Diff","yes","פסיכולוג","HIGH",500.0069999999832
110470999,8994894,"test","MDK","male","IFD_M-018-N.png","IFD_M-018-N.png","Same","Same","yes","סמנכל כספים","HIGH",466.68700000000536
110470999,8994894,"test","MDK","male","CFD_M-201-N.png","CFD_M-242-N.png","Diff","Diff","yes","מדען נתונים","HIGH",649.9700000000012
110470999,8994894,"test","MDK","male","IFD_M-049-N.png","CFD_M-250-N.png","Diff","Diff","yes","מדען","HIGH",566.6510000000126
110470999,8994894,"test","MDK","male","CFD_M-248-N.png","CFD_M-248-N.png","Same","Same","yes","פועל בניין","LOW",849.9510000000009
110470999,8994894,"test","MDK","male","CFD_M-225-N.png","CFD_M-225-N.png","Same","Same","yes","נהג משאית","LOW",833.3179999999993
110470999,8994894,"test","MDK","male","IFD_M-017-N.png","CFD_M-243-N.png","Diff","Diff","yes","קצב","LOW",483.3310000000056
110470999,8994894,"test","MDK","male","CFD_M-204-N.png","CFD_M-202-N.png","Diff","Diff","yes","פחח","LOW",516.6579999999958
110470999,8994894,"test","MDK","male","IFD_M-033-N.png","CFD_M-229-N.png","Diff","Diff","yes","קופאי","LOW",499.984999999986
110470999,8994894,"test","MDK","male","CFD_M-206-N.png","CFD_M-206-N.png","Same","Same","yes","עובד מפעל","LOW",399.9010000000126
110470999,8994894,"test","MDK","male","CFD_M-220-N.png","CFD_M-220-N.png","Same","Same","yes","רוכל","LOW",466.6609999999928
110470999,8994894,"test","MDK","male","IFD_M-042-N.png","IFD_M-042-N.png","Same","Same","yes","מנקה","LOW",433.33300000001327
110470999,8994894,"test","MDK","male","IFD_M-114-N.png","IFD_M-108-N.png","Diff","Diff","yes","עובד אשפה","LOW",533.329000000027
110470999,8994894,"test","MDK","male","IFD_M-084-N.png","CFD_M-247-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",600.0030000000261
110470999,8994894,"test","MDK","male","IFD_M-015-N.png","IFD_M-015-N.png","Same","Diff","no","רופא","HIGH",666.6599999999744
110470999,8994894,"test","MDK","male","CFD_M-251-N.png","CFD_M-251-N.png","Same","Same","yes","נהג מונית","LOW",716.6720000000205
110470999,8994894,"test","MDK","male","CFD_M-210-N.png","CFD_M-218-N.png","Diff","Diff","yes","אדריכל","HIGH",533.3340000000317
110470999,8994894,"test","MDK","male","CFD_M-235-N.png","CFD_M-223-N.png","Diff","Diff","yes","עורך דין","HIGH",850.0430000000051
110470999,8994894,"test","MDK","male","CFD_M-237-N.png","CFD_M-237-N.png","Same","Same","yes","פועל בניין","LOW",316.6710000000312
110470999,8994894,"test","MDK","male","IFD_M-067-N.png","CFD_M-231-N.png","Diff","Diff","yes","נהג משאית","LOW",749.9959999999846
110470999,8994894,"test","MDK","male","CFD_M-213-N.png","CFD_M-224-N.png","Diff","Diff","yes","קצב","LOW",650.0019999999786
110470999,8994894,"test","MDK","male","CFD_M-236-N.png","CFD_M-236-N.png","Same","Same","yes","פחח","LOW",466.6959999999963
110470999,8994894,"test","MDK","male","IFD_M-105-N.png","IFD_M-105-N.png","Same","Same","yes","רופא שיניים","HIGH",383.2760000000126
110470999,8994894,"test","MDK","male","CFD_M-216-N.png","CFD_M-216-N.png","Same","Same","yes","פסיכולוג","HIGH",516.6699999999837
110470999,8994894,"test","MDK","male","IFD_M-035-N.png","IFD_M-035-N.png","Same","Same","yes","סמנכל כספים","HIGH",433.3330000000424
110470999,8994894,"test","MDK","male","IFD_M-107-N.png","IFD_M-087-N.png","Diff","Diff","yes","מדען נתונים","HIGH",433.3330000000424
110470999,8994894,"test","MDK","male","CFD_M-232-N.png","IFD_M-028-N.png","Diff","Diff","yes","מדען","HIGH",450.054999999993
110470999,8994894,"test","MDK","male","CFD_M-221-N.png","CFD_M-221-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",450.0089999999618
110470999,8994894,"test","MDK","male","CFD_M-238-N.png","IFD_M-039-N.png","Diff","Diff","yes","קופאי","LOW",533.3329999999842
110470999,8994894,"test","MDK","male","CFD_M-234-N.png","CFD_M-200-N.png","Diff","Diff","yes","רופא","HIGH",533.3479999999981
110470999,8994894,"test","MDK","male","IFD_M-032-N.png","IFD_M-032-N.png","Same","Same","yes","עובד מפעל","LOW",416.67600000003586
110470999,8994894,"test","MDK","male","CFD_M-253-N.png","CFD_M-246-N.png","Diff","Diff","yes","רוכל","LOW",533.2770000000019
110473011,8994853,"test","MKD","male","IFD_M-067-N.png","IFD_M-067-N.png","Same","Same","yes","אדריכל","HIGH",653.5999999999913
110473011,8994853,"test","MKD","male","IFD_M-045-N.png","CFD_M-234-N.png","Diff","Diff","yes","מנקה","LOW",453.5200000000041
110473011,8994853,"test","MKD","male","IFD_M-028-N.png","IFD_M-028-N.png","Same","Same","yes","עורך דין","HIGH",453.5200000000041
110473011,8994853,"test","MKD","male","IFD_M-108-N.png","CFD_M-237-N.png","Diff","Diff","yes","עובד אשפה","LOW",466.8399999999965
110473011,8994853,"test","MKD","male","CFD_M-220-N.png","CFD_M-220-N.png","Same","Same","yes","פיזיקאי","HIGH",626.8999999999942
110473011,8994853,"test","MKD","male","IFD_M-117-N.png","IFD_M-117-N.png","Same","Same","yes","נהג מונית","LOW",480.179999999993
110473011,8994853,"test","MKD","male","CFD_M-246-N.png","CFD_M-246-N.png","Same","Same","yes","רופא שיניים","HIGH",533.539999999979
110473011,8994853,"test","MKD","male","IFD_M-046-N.png","IFD_M-046-N.png","Same","Same","yes","פועל בניין","LOW",666.9200000000128
110473011,8994853,"test","MKD","male","CFD_M-243-N.png","CFD_M-243-N.png","Same","Same","yes","פסיכולוג","HIGH",546.8800000000047
110473011,8994853,"test","MKD","male","IFD_M-042-N.png","IFD_M-042-N.png","Same","Same","yes","סמנכל כספים","HIGH",480.179999999993
110473011,8994853,"test","MKD","male","CFD_M-242-N.png","CFD_M-224-N.png","Diff","Diff","yes","נהג משאית","LOW",586.8800000000047
110473011,8994853,"test","MKD","male","CFD_M-201-N.png","IFD_M-100-N.png","Diff","Diff","yes","מדען נתונים","HIGH",533.5400000000081
110473011,8994853,"test","MKD","male","CFD_M-225-N.png","CFD_M-225-N.png","Same","Same","yes","קצב","LOW",520.2000000000116
110473011,8994853,"test","MKD","male","IFD_M-036-N.png","CFD_M-222-N.png","Diff","Diff","yes","מדען","HIGH",653.5800000000163
110473011,8994853,"test","MKD","male","CFD_M-230-N.png","CFD_M-230-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",586.8799999999756
110473011,8994853,"test","MKD","male","IFD_M-020-N.png","IFD_M-020-N.png","Same","Same","yes","פחח","LOW",520.2000000000116
110473011,8994853,"test","MKD","male","IFD_M-062-N.png","IFD_M-062-N.png","Same","Same","yes","קופאי","LOW",426.8399999999965
110473011,8994853,"test","MKD","male","CFD_M-212-N.png","CFD_M-212-N.png","Same","Same","yes","עובד מפעל","LOW",440.179999999993
110473011,8994853,"test","MKD","male","CFD_M-202-N.png","CFD_M-202-N.png","Same","Same","yes","רוכל","LOW",600.2400000000198
110473011,8994853,"test","MKD","male","CFD_M-218-N.png","CFD_M-223-N.png","Diff","Diff","yes","רופא","HIGH",520.2000000000116
110473011,8994853,"test","MKD","male","CFD_M-247-N.png","CFD_M-252-N.png","Diff","Diff","yes","מנקה","LOW",640.2399999999907
110473011,8994853,"test","MKD","male","CFD_M-213-N.png","IFD_M-035-N.png","Diff","Diff","yes","עובד אשפה","LOW",586.8800000000047
110473011,8994853,"test","MKD","male","IFD_M-033-N.png","IFD_M-107-N.png","Diff","Diff","yes","אדריכל","HIGH",560.2199999999721
110473011,8994853,"test","MKD","male","CFD_M-200-N.png","CFD_M-200-N.png","Same","Same","yes","עורך דין","HIGH",666.9199999999837
110473011,8994853,"test","MKD","male","CFD_M-216-N.png","CFD_M-211-N.png","Diff","Diff","yes","פיזיקאי","HIGH",546.8800000000047
110473011,8994853,"test","MKD","male","CFD_M-236-N.png","IFD_M-018-N.png","Diff","Diff","yes","רופא שיניים","HIGH",480.179999999993
110473011,8994853,"test","MKD","male","CFD_M-251-N.png","IFD_M-066-N.png","Diff","Diff","yes","נהג מונית","LOW",480.179999999993
110473011,8994853,"test","MKD","male","CFD_M-227-N.png","IFD_M-032-N.png","Diff","Diff","yes","פסיכולוג","HIGH",520.2000000000116
110473011,8994853,"test","MKD","male","CFD_M-210-N.png","CFD_M-231-N.png","Diff","Diff","yes","פועל בניין","LOW",466.8399999999674
110473011,8994853,"test","MKD","male","CFD_M-221-N.png","CFD_M-221-N.png","Same","Same","yes","סמנכל כספים","HIGH",600.2200000000303
110473011,8994853,"test","MKD","male","IFD_M-105-N.png","IFD_M-097-N.png","Diff","Diff","yes","נהג משאית","LOW",720.2799999999697
110473011,8994853,"test","MKD","male","CFD_M-214-N.png","CFD_M-253-N.png","Diff","Diff","yes","מדען נתונים","HIGH",546.8800000000047
110473011,8994853,"test","MKD","male","IFD_M-015-N.png","IFD_M-017-N.png","Diff","Diff","yes","מדען","HIGH",600.2200000000303
110473011,8994853,"test","MKD","male","IFD_M-075-N.png","IFD_M-049-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",453.5
110473011,8994853,"test","MKD","male","CFD_M-204-N.png","CFD_M-204-N.png","Same","Same","yes","קצב","LOW",706.9400000000023
110473011,8994853,"test","MKD","male","CFD_M-248-N.png","CFD_M-248-N.png","Same","Same","yes","פחח","LOW",600.2200000000303
110473011,8994853,"test","MKD","male","IFD_M-086-N.png","IFD_M-086-N.png","Same","Same","yes","קופאי","LOW",453.5
110473011,8994853,"test","MKD","male","IFD_M-069-N.png","IFD_M-114-N.png","Diff","Diff","yes","עובד מפעל","LOW",586.8800000000047
110473011,8994853,"test","MKD","male","CFD_M-238-N.png","CFD_M-238-N.png","Same","Same","yes","רוכל","LOW",560.2199999999721
110473011,8994853,"test","MKD","male","CFD_M-232-N.png","IFD_M-084-N.png","Diff","Diff","yes","רופא","HIGH",466.8400000000256
110471791,8994779,"test","MDK","male","IFD_M-045-N.png","IFD_M-045-N.png","Same","Same","yes","מנקה","LOW",633.8270000000193
110471791,8994779,"test","MDK","male","CFD_M-248-N.png","CFD_M-248-N.png","Same","Diff","no","עובד אשפה","LOW",600.9440000000177
110471791,8994779,"test","MDK","male","IFD_M-042-N.png","IFD_M-042-N.png","Same","Same","yes","נהג מונית","LOW",650.9219999999914
110471791,8994779,"test","MDK","male","IFD_M-084-N.png","IFD_M-084-N.png","Same","Same","yes","פועל בניין","LOW",534.1790000000037
110471791,8994779,"test","MDK","male","CFD_M-253-N.png","CFD_M-253-N.png","Same","Same","yes","אדריכל","HIGH",700.8580000000075
110471791,8994779,"test","MDK","male","CFD_M-206-N.png","CFD_M-216-N.png","Diff","Diff","yes","נהג משאית","LOW",533.8990000000049
110471791,8994779,"test","MDK","male","CFD_M-213-N.png","CFD_M-213-N.png","Same","Same","yes","קצב","LOW",683.7799999999988
110471791,8994779,"test","MDK","male","CFD_M-200-N.png","IFD_M-066-N.png","Diff","Diff","yes","פחח","LOW",834.2200000000012
110471791,8994779,"test","MDK","male","IFD_M-067-N.png","CFD_M-204-N.png","Diff","Diff","yes","קופאי","LOW",817.3889999999956
110471791,8994779,"test","MDK","male","CFD_M-227-N.png","CFD_M-227-N.png","Same","Same","yes","פיזיקאי","HIGH",450.320000000007
110471791,8994779,"test","MDK","male","IFD_M-035-N.png","IFD_M-035-N.png","Same","Same","yes","רופא שיניים","HIGH",750.7149999999674
110471791,8994779,"test","MDK","male","IFD_M-105-N.png","CFD_M-220-N.png","Diff","Diff","yes","פסיכולוג","HIGH",734.1949999999488
110471791,8994779,"test","MDK","male","CFD_M-239-N.png","CFD_M-239-N.png","Same","Same","yes","סמנכל כספים","HIGH",650.9430000000284
110471791,8994779,"test","MDK","male","IFD_M-087-N.png","IFD_M-017-N.png","Diff","Diff","yes","עובד מפעל","LOW",651.1460000000079
110471791,8994779,"test","MDK","male","CFD_M-232-N.png","IFD_M-033-N.png","Diff","Diff","yes","רוכל","LOW",667.2069999999949
110471791,8994779,"test","MDK","male","IFD_M-117-N.png","IFD_M-117-N.png","Same","Same","yes","מדען נתונים","HIGH",534.0079999999725
110471791,8994779,"test","MDK","male","IFD_M-107-N.png","IFD_M-107-N.png","Same","Same","yes","מדען","HIGH",516.8919999999925
110471791,8994779,"test","MDK","male","CFD_M-202-N.png","CFD_M-242-N.png","Diff","Diff","yes","מנקה","LOW",584.0899999999674
110471791,8994779,"test","MDK","male","CFD_M-214-N.png","IFD_M-097-N.png","Diff","Diff","yes","עובד אשפה","LOW",584.2870000000112
110471791,8994779,"test","MDK","male","CFD_M-211-N.png","CFD_M-237-N.png","Diff","Diff","yes","נהג מונית","LOW",567.4070000000065
110471791,8994779,"test","MDK","male","CFD_M-238-N.png","CFD_M-238-N.png","Same","Same","yes","פועל בניין","LOW",750.7229999999981
110471791,8994779,"test","MDK","male","IFD_M-100-N.png","IFD_M-100-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",834.0169999999925
110471791,8994779,"test","MDK","male","CFD_M-235-N.png","CFD_M-235-N.png","Same","Same","yes","רופא","HIGH",534.0979999999981
110471791,8994779,"test","MDK","male","CFD_M-210-N.png","IFD_M-069-N.png","Diff","Diff","yes","אדריכל","HIGH",467.2000000000117
110471791,8994779,"test","MDK","male","IFD_M-049-N.png","CFD_M-225-N.png","Diff","Diff","yes","עורך דין","HIGH",684.070000000007
110471791,8994779,"test","MDK","male","IFD_M-044-N.png","IFD_M-108-N.png","Diff","Diff","yes","פיזיקאי","HIGH",701.1969999999856
110471791,8994779,"test","MDK","male","CFD_M-212-N.png","IFD_M-015-N.png","Diff","Diff","yes","נהג משאית","LOW",600.4949999999953
110471791,8994779,"test","MDK","male","CFD_M-234-N.png","CFD_M-246-N.png","Diff","Diff","yes","רופא שיניים","HIGH",567.3089999999502
110471791,8994779,"test","MDK","male","IFD_M-113-N.png","IFD_M-113-N.png","Same","Same","yes","פסיכולוג","HIGH",516.9309999999823
110471791,8994779,"test","MDK","male","IFD_M-020-N.png","IFD_M-020-N.png","Same","Same","yes","סמנכל כספים","HIGH",634.1149999999907
110471791,8994779,"test","MDK","male","CFD_M-247-N.png","CFD_M-247-N.png","Same","Same","yes","פחח","LOW",550.3119999999763
110471791,8994779,"test","MDK","male","CFD_M-231-N.png","IFD_M-062-N.png","Diff","Diff","yes","מדען נתונים","HIGH",600.8300000000163
110471791,8994779,"test","MDK","male","IFD_M-046-N.png","IFD_M-046-N.png","Same","Same","yes","קופאי","LOW",550.5939999999828
110471791,8994779,"test","MDK","male","IFD_M-018-N.png","CFD_M-230-N.png","Diff","Diff","yes","עובד מפעל","LOW",600.2989999999991
110471791,8994779,"test","MDK","male","CFD_M-251-N.png","IFD_M-032-N.png","Diff","Diff","yes","מדען","HIGH",767.3940000000293
110471791,8994779,"test","MDK","male","CFD_M-236-N.png","CFD_M-236-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",884.2320000000182
110471791,8994779,"test","MDK","male","IFD_M-075-N.png","CFD_M-229-N.png","Diff","Diff","yes","רופא","HIGH",684.2480000000214
110471791,8994779,"test","MDK","male","CFD_M-222-N.png","CFD_M-221-N.png","Diff","Diff","yes","רוכל","LOW",550.4229999999516
110470636,8994762,"test","FDK","female","IFD_F-096-N.png","IFD_F-096-N.png","Same","Diff","no","אדריכלית","HIGH",816.705999999991
110470636,8994762,"test","FDK","female","IFD_F-081-N.png","IFD_F-081-N.png","Same","Same","yes","מנקה","LOW",866.705999999991
110470636,8994762,"test","FDK","female","IFD_F-004-N.png","IFD_F-004-N.png","Same","Same","yes","עורכת דין","HIGH",783.3680000000022
110470636,8994762,"test","FDK","female","IFD_F-009-N.png","IFD_F-009-N.png","Same","Same","yes","פיזיקאית","HIGH",766.6990000000078
110470636,8994762,"test","FDK","female","IFD_F-112-N.png","IFD_F-076-N.png","Diff","Diff","yes","עובדת אשפה","LOW",766.7189999999828
110470636,8994762,"test","FDK","female","IFD_F-099-N.png","IFD_F-099-N.png","Same","Same","yes","נהגת מונית","LOW",733.3739999999816
110470636,8994762,"test","FDK","female","IFD_F-022-N.png","IFD_F-024-N.png","Diff","Diff","yes","רופאת שיניים","HIGH",583.362999999983
110470636,8994762,"test","FDK","female","IFD_F-082-N.png","IFD_F-082-N.png","Same","Same","yes","נהגת משאית","LOW",750.0400000000081
110470636,8994762,"test","FDK","female","IFD_F-023-N.png","IFD_F-052-N.png","Diff","Diff","yes","קצבית","LOW",516.69200000001
110470636,8994762,"test","FDK","female","IFD_F-063-N.png","IFD_F-010-N.png","Diff","Diff","yes","פסיכולוגית","HIGH",683.3759999999893
110470636,8994762,"test","FDK","female","IFD_F-005-N.png","IFD_F-110-N.png","Diff","Diff","yes","פחחית","LOW",616.698000000004
110470636,8994762,"test","FDK","female","IFD_F-019-N.png","IFD_F-019-N.png","Same","Diff","no","סמנכלית כספים","HIGH",666.69200000001
110470636,8994762,"test","FDK","female","IFD_F-090-N.png","IFD_F-094-N.png","Diff","Diff","yes","מדענית נתונים","HIGH",650.0309999999881
110470636,8994762,"test","FDK","female","IFD_F-071-N.png","IFD_F-071-N.png","Same","Same","yes","מדענית","HIGH",700.0369999999821
110470636,8994762,"test","FDK","female","IFD_F-074-N.png","IFD_F-074-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",600.0289999999804
110470636,8994762,"test","FDK","female","IFD_F-060-N.png","IFD_F-116-N.png","Diff","Diff","yes","קופאית","LOW",666.69200000001
110470636,8994762,"test","FDK","female","IFD_F-088-N.png","IFD_F-073-N.png","Diff","Diff","yes","עובדת מפעל","LOW",683.3739999999816
110470636,8994762,"test","FDK","female","IFD_F-077-N.png","IFD_F-077-N.png","Same","Same","yes","רופאה","HIGH",650.0299999999697
110470636,8994762,"test","FDK","female","IFD_F-106-N.png","IFD_F-056-N.png","Diff","Same","no","רוכלת","LOW",666.6969999999856
110470636,8994762,"test","FDK","female","IFD_F-053-N.png","IFD_F-007-N.png","Diff","Diff","yes","מנקה","LOW",750.039000000048
110470636,8994762,"test","FDK","female","IFD_F-064-N.png","IFD_F-064-N.png","Same","Diff","no","אדריכלית","HIGH",700.0339999999851
110470636,8994762,"test","FDK","female","IFD_F-026-N.png","IFD_F-026-N.png","Same","Same","yes","עורכת דין","HIGH",816.704000000027
110470636,8994762,"test","FDK","female","IFD_F-098-N.png","IFD_F-079-N.png","Diff","Diff","yes","עובדת אשפה","LOW",750.0360000000219
110470636,8994762,"test","FDK","female","IFD_F-057-N.png","IFD_F-057-N.png","Same","Same","yes","פיזיקאית","HIGH",766.7029999999795
110470636,8994762,"test","FDK","female","IFD_F-029-N.png","IFD_F-029-N.png","Same","Same","yes","רופאת שיניים","HIGH",633.3759999999893
110470636,8994762,"test","FDK","female","IFD_F-080-N.png","IFD_F-006-N.png","Diff","Diff","yes","נהגת מונית","LOW",700.0380000000005
110470636,8994762,"test","FDK","female","IFD_F-125-N.png","IFD_F-125-N.png","Same","Same","yes","סמנכלית כספים","HIGH",750.0449999999837
110470636,8994762,"test","FDK","female","IFD_F-048-N.png","IFD_F-103-N.png","Diff","Diff","yes","פועלת בניין","LOW",599.9830000000075
110470636,8994762,"test","FDK","female","IFD_F-050-N.png","IFD_F-083-N.png","Diff","Diff","yes","מדענית נתונים","HIGH",683.3709999999846
110470636,8994762,"test","FDK","female","IFD_F-012-N.png","IFD_F-055-N.png","Diff","Diff","yes","נהגת משאית","LOW",666.7029999999795
110470636,8994762,"test","FDK","female","IFD_F-016-N.png","IFD_F-016-N.png","Same","Same","yes","מדענית","HIGH",783.405999999959
110470636,8994762,"test","FDK","female","IFD_F-115-N.png","IFD_F-131-N.png","Diff","Diff","yes","מרצה באוניברסיטה","HIGH",616.6880000000237
110470636,8994762,"test","FDK","female","IFD_F-072-N.png","IFD_F-078-N.png","Diff","Diff","yes","קצבית","LOW",666.6980000000331
110470636,8994762,"test","FDK","female","IFD_F-040-N.png","IFD_F-040-N.png","Same","Same","yes","רופאה","HIGH",633.3680000000168
110470636,8994762,"test","FDK","female","IFD_F-092-N.png","IFD_F-092-N.png","Same","Same","yes","פחחית","LOW",616.6969999999856
110470636,8994762,"test","FDK","female","IFD_F-034-N.png","IFD_F-038-N.png","Diff","Diff","yes","קופאית","LOW",533.3539999999921
110470636,8994762,"test","FDK","female","IFD_F-011-N.png","IFD_F-011-N.png","Same","Same","yes","עובדת מפעל","LOW",683.3560000000289
110470636,8994762,"test","FDK","female","IFD_F-102-N.png","IFD_F-102-N.png","Same","Same","yes","רוכלת","LOW",550.0579999999609
110472051,8994559,"test","MDK","male","IFD_M-086-N.png","CFD_M-232-N.png","Diff","Diff","yes","מנקה","LOW",533.3479999999981
110472051,8994559,"test","MDK","male","IFD_M-108-N.png","IFD_M-108-N.png","Same","Same","yes","אדריכל","HIGH",600.0829999999987
110472051,8994559,"test","MDK","male","IFD_M-015-N.png","IFD_M-100-N.png","Diff","Diff","yes","עורך דין","HIGH",583.0789999999979
110472051,8994559,"test","MDK","male","CFD_M-204-N.png","CFD_M-224-N.png","Diff","Diff","yes","פיזיקאי","HIGH",450.48099999999977
110472051,8994559,"test","MDK","male","IFD_M-028-N.png","IFD_M-113-N.png","Diff","Diff","yes","רופא שיניים","HIGH",467.03000000002794
110472051,8994559,"test","MDK","male","CFD_M-210-N.png","CFD_M-210-N.png","Same","Same","yes","עובד אשפה","LOW",466.74400000000605
110472051,8994559,"test","MDK","male","IFD_M-032-N.png","IFD_M-032-N.png","Same","Same","yes","נהג מונית","LOW",500.0109999999986
110472051,8994559,"test","MDK","male","CFD_M-251-N.png","IFD_M-039-N.png","Diff","Diff","yes","פסיכולוג","HIGH",416.69999999998254
110472051,8994559,"test","MDK","male","IFD_M-105-N.png","IFD_M-105-N.png","Same","Same","yes","סמנכל כספים","HIGH",500.39199999999255
110472051,8994559,"test","MDK","male","CFD_M-202-N.png","CFD_M-202-N.png","Same","Same","yes","מדען נתונים","HIGH",533.3129999999946
110472051,8994559,"test","MDK","male","IFD_M-075-N.png","CFD_M-218-N.png","Diff","Same","no","פועל בניין","LOW",466.5550000000221
110472051,8994559,"test","MDK","male","CFD_M-221-N.png","CFD_M-221-N.png","Same","Same","yes","נהג משאית","LOW",516.5990000000165
110472051,8994559,"test","MDK","male","CFD_M-229-N.png","IFD_M-049-N.png","Diff","Diff","yes","מדען","HIGH",433.7200000000011
110472051,8994559,"test","MDK","male","CFD_M-238-N.png","CFD_M-238-N.png","Same","Same","yes","מרצה באוניברסיטה","HIGH",600.1579999999958
110472051,8994559,"test","MDK","male","IFD_M-036-N.png","IFD_M-036-N.png","Same","Same","yes","קצב","LOW",499.5950000000011
